OLT,Tarjeta,Puerto,Clientes afectados,Hora de afectación,CLASE
mbo-pomo-olt-00,5,5,16,2:04 pm,Masivo
mbo-call-olt-05,4,15,55,4:13 pm,Masivo
mbo-bvis-olt-01,7,8,30,11:31 p.m.,Masivo
mbo-call-olt-02,3,4,24,1:34 a.m.,Masivo
mbo-pomo-olt-00,3,14,8,2:17 am,Masivo
mbo-lpue-olt-00,1,0,10,2:36 a.m.,Masivo
flc-coro-olt-04,7,7,6,10:17 pm,Masivo
mbo-bvis-olt-03,6,1,31,6:15 p.m.,Masivo
mbo-bvis-olt-03,5,7,4,9:20 pm,Puntual
mbo-bvis-olt-05,5,10,2,2:44 a.m.,Puntual
mbo-bvis-olt-01,4,1,2,9:59 pm,Puntual
flc-coro-olt-01,3,1,5,9:43 p.m.,Puntual
mbo-call-olt-05,1,14,4,8:40 pm,Puntual
mbo-bvis-olt-05,2,0,23,5:27 am,Masivo
mbo-bvis-olt-03,3,12,2,9:06 a.m.,Puntual
mbo-bvis-olt-03,1,1,45,9:35 am,Masivo
mbo-pomo-olt-00,3,12,7,1:44 pm,Masivo
mbo-bvis-olt-01,5,12,3,10:30 a.m.,Puntual
mbo-pomo-olt-00,2,15,3,4:39 p.m.,Puntual
flc-coro-olt-04,5,9,15,5:42 pm,Masivo
mbo-call-olt-02,6,11,15,10:04 pm,Masivo
mbo-lpue-olt-00,3,0,3,1:28 pm,Puntual
mbo-call-olt-02,4,6,3,2:04 am,Puntual
mbo-call-olt-05,1,12,2,12:52 pm,Puntual
mbo-lpue-olt-00,5,13,1,8:54 am,Puntual
mbo-call-olt-05,3,9,5,5:53 pm,Puntual
mbo-lpue-olt-00,6,8,21,1:04 am,Masivo
mbo-call-olt-02,7,3,4,9:46 am,Puntual
mbo-bvis-olt-03,3,5,24,4:23 am,Masivo
mbo-call-olt-02,5,7,28,7:58 pm,Masivo
flc-coro-olt-04,3,5,5,3:18 am,Puntual
mbo-bvis-olt-01,7,2,3,9:33 am,Puntual
mbo-call-olt-02,5,7,4,7:06 am,Puntual
flc-coro-olt-01,4,4,18,1:36 pm,Masivo
flc-coro-olt-01,7,0,12,8:06 am,Masivo
mbo-call-olt-05,7,5,3,9:37 pm,Puntual
mbo-call-olt-05,5,7,2,3:12 a.m.,Puntual
mbo-call-olt-02,2,5,2,10:54 am,Puntual
mbo-call-olt-02,4,1,2,9:32 pm,Puntual
flc-coro-olt-04,1,10,19,5:16 pm,Masivo
mbo-bvis-olt-01,4,11,1,9:14 p.m.,Puntual
flc-coro-olt-04,6,14,6,7:54 am,Masivo
flc-coro-olt-01,7,15,9,5:43 p.m.,Masivo
mbo-call-olt-05,1,11,14,12:41 pm,Masivo
flc-coro-olt-01,5,10,29,6:08 am,Masivo
mbo-call-olt-02,4,13,31,5:46 pm,Masivo
mbo-bvis-olt-03,2,3,1,8:27 p.m.,Puntual
mbo-pomo-olt-00,1,15,36,4:28 am,Masivo
flc-coro-olt-04,4,14,23,5:47 p.m.,Masivo
mbo-lpue-olt-00,5,15,14,3:46 pm,Masivo
mbo-pomo-olt-00,4,8,19,3:09 pm,Masivo
mbo-call-olt-05,1,3,6,6:21 pm,Masivo
mbo-call-olt-02,3,9,2,6:12 pm,Puntual
mbo-bvis-olt-05,7,13,47,5:32 pm,Masivo
flc-coro-olt-01,4,11,56,5:31 pm,Masivo
mbo-bvis-olt-03,1,10,46,2:21 pm,Masivo
mbo-call-olt-05,1,15,14,11:16 pm,Masivo
mbo-call-olt-05,4,5,3,6:49 pm,Puntual
mbo-bvis-olt-03,6,6,4,2:25 pm,Puntual
mbo-pomo-olt-00,5,4,17,4:38 am,Masivo
mbo-call-olt-05,5,1,12,7:31 p.m.,Masivo
mbo-bvis-olt-05,3,1,3,2:07 am,Puntual
mbo-bvis-olt-03,3,12,14,1:37 am,Masivo
flc-coro-olt-04,7,0,10,9:51 pm,Masivo
mbo-lpue-olt-00,3,10,3,3:44 am,Puntual
mbo-call-olt-02,7,0,33,7:17 am,Masivo
flc-coro-olt-01,2,10,1,8:06 am,Puntual
mbo-call-olt-02,3,13,15,6:01 am,Masivo
mbo-bvis-olt-03,5,7,12,7:52 am,Masivo
flc-coro-olt-01,7,9,10,7:13 a.m.,Masivo
mbo-bvis-olt-03,4,6,27,4:18 am,Masivo
mbo-bvis-olt-01,6,12,11,1:05 a.m.,Masivo
flc-coro-olt-01,7,2,2,4:01 am,Puntual
mbo-bvis-olt-01,4,6,8,3:04 p.m.,Masivo
mbo-call-olt-02,2,8,29,5:40 p.m.,Masivo
mbo-lpue-olt-00,1,0,5,1:19 am,Puntual
mbo-bvis-olt-03,5,11,1,12:21 am,Puntual
mbo-call-olt-05,3,3,21,2:12 pm,Masivo
flc-coro-olt-04,6,14,3,7:58 a.m.,Puntual
mbo-bvis-olt-03,4,3,30,4:14 am,Masivo
mbo-bvis-olt-05,6,12,11,4:47 am,Masivo
flc-coro-olt-04,2,9,32,7:14 pm,Masivo
mbo-lpue-olt-00,7,15,3,5:10 am,Puntual
mbo-pomo-olt-00,5,3,6,2:40 pm,Masivo
mbo-pomo-olt-00,5,5,4,5:24 am,Puntual
mbo-bvis-olt-01,6,2,2,9:44 pm,Puntual
mbo-pomo-olt-00,6,15,1,10:07 a.m.,Puntual
mbo-bvis-olt-03,3,14,14,10:56 p.m.,Masivo
mbo-bvis-olt-05,5,7,38,12:04 p.m.,Masivo
mbo-bvis-olt-03,1,13,13,11:07 am,Masivo
flc-coro-olt-04,2,2,4,12:21 p.m.,Puntual
flc-coro-olt-01,6,13,8,7:07 am,Masivo
mbo-bvis-olt-03,5,4,1,3:23 pm,Puntual
mbo-bvis-olt-05,3,9,4,1:07 p.m.,Puntual
mbo-lpue-olt-00,3,9,3,8:44 am,Puntual
mbo-pomo-olt-00,6,10,25,1:36 am,Masivo
flc-coro-olt-01,3,7,17,12:06 am,Masivo
mbo-call-olt-05,7,4,8,1:07 am,Masivo
mbo-lpue-olt-00,5,14,3,7:50 pm,Puntual
mbo-bvis-olt-01,1,15,42,7:28 p.m.,Masivo
mbo-call-olt-05,2,6,21,10:23 pm,Masivo
mbo-bvis-olt-01,5,1,7,12:41 am,Masivo
flc-coro-olt-01,2,3,39,12:26 pm,Masivo
mbo-lpue-olt-00,4,7,14,2:49 am,Masivo
mbo-lpue-olt-00,5,8,12,7:26 am,Masivo
mbo-pomo-olt-00,7,8,6,11:36 a.m.,Masivo
flc-coro-olt-04,6,11,56,6:35 p.m.,Masivo
mbo-bvis-olt-01,2,13,9,1:44 pm,Masivo
mbo-lpue-olt-00,7,11,6,5:13 pm,Masivo
mbo-call-olt-02,2,11,6,3:39 a.m.,Masivo
flc-coro-olt-04,6,2,1,10:07 a.m.,Puntual
mbo-bvis-olt-03,7,2,12,5:03 pm,Masivo
flc-coro-olt-01,4,0,9,10:27 am,Masivo
mbo-lpue-olt-00,1,6,3,5:01 am,Puntual
flc-coro-olt-04,4,6,11,4:09 am,Masivo
flc-coro-olt-04,7,11,19,1:26 p.m.,Masivo
flc-coro-olt-01,1,5,4,10:48 a.m.,Puntual
mbo-bvis-olt-03,4,4,39,7:44 a.m.,Masivo
mbo-lpue-olt-00,7,6,43,9:34 a.m.,Masivo
mbo-lpue-olt-00,5,1,3,3:11 am,Puntual
mbo-bvis-olt-01,1,10,15,9:10 am,Masivo
mbo-lpue-olt-00,5,4,6,1:24 am,Masivo
mbo-call-olt-02,4,7,7,10:13 am,Masivo
flc-coro-olt-04,7,9,41,8:56 p.m.,Masivo
mbo-pomo-olt-00,2,7,1,1:38 a.m.,Puntual
mbo-lpue-olt-00,6,0,4,8:10 pm,Puntual
mbo-lpue-olt-00,6,1,12,2:55 am,Masivo
mbo-lpue-olt-00,1,4,14,3:04 a.m.,Masivo
flc-coro-olt-01,4,12,2,6:04 pm,Puntual
flc-coro-olt-04,2,13,6,6:12 a.m.,Masivo
flc-coro-olt-04,5,8,4,2:09 p.m.,Puntual
mbo-lpue-olt-00,5,12,3,4:56 am,Puntual
mbo-bvis-olt-03,4,2,12,7:35 pm,Masivo
mbo-call-olt-02,3,12,52,11:26 am,Masivo
mbo-lpue-olt-00,6,11,12,9:01 pm,Masivo
mbo-pomo-olt-00,1,7,5,1:51 pm,Puntual
mbo-bvis-olt-03,7,1,40,11:46 a.m.,Masivo
mbo-call-olt-05,2,14,29,9:05 a.m.,Masivo
mbo-bvis-olt-03,4,0,8,12:25 am,Masivo
mbo-pomo-olt-00,3,4,12,2:36 p.m.,Masivo
flc-coro-olt-04,2,9,1,6:15 a.m.,Puntual
flc-coro-olt-01,4,3,5,4:39 pm,Puntual
mbo-call-olt-02,3,13,23,12:49 p.m.,Masivo
flc-coro-olt-04,3,7,63,3:20 am,Masivo
mbo-lpue-olt-00,2,15,4,2:28 a.m.,Puntual
mbo-pomo-olt-00,1,0,3,8:15 am,Puntual
mbo-call-olt-02,7,12,11,9:19 am,Masivo
mbo-call-olt-05,6,7,25,8:27 p.m.,Masivo
mbo-bvis-olt-01,4,1,15,9:00 am,Masivo
mbo-call-olt-02,7,0,64,10:47 am,Masivo
mbo-call-olt-02,5,10,4,6:02 a.m.,Puntual
flc-coro-olt-01,7,10,5,2:37 am,Puntual
mbo-call-olt-05,6,6,3,12:59 pm,Puntual
mbo-pomo-olt-00,7,6,14,8:19 am,Masivo
mbo-pomo-olt-00,3,6,4,11:28 p.m.,Puntual
mbo-bvis-olt-03,4,15,39,5:10 pm,Masivo
mbo-call-olt-05,3,7,10,11:50 pm,Masivo
mbo-lpue-olt-00,6,12,3,3:48 pm,Puntual
mbo-bvis-olt-03,2,15,29,6:39 am,Masivo
flc-coro-olt-01,6,1,5,8:04 pm,Puntual
flc-coro-olt-01,4,14,9,4:17 pm,Masivo
mbo-pomo-olt-00,7,11,11,8:00 pm,Masivo
mbo-call-olt-05,6,14,9,9:40 am,Masivo
mbo-bvis-olt-03,5,1,7,8:24 am,Masivo
flc-coro-olt-01,2,6,9,2:25 a.m.,Masivo
mbo-lpue-olt-00,7,11,15,10:18 a.m.,Masivo
mbo-bvis-olt-01,2,6,5,4:52 am,Puntual
mbo-bvis-olt-01,5,7,9,7:48 am,Masivo
flc-coro-olt-04,3,3,7,11:39 am,Masivo
mbo-bvis-olt-05,4,1,31,4:28 a.m.,Masivo
mbo-call-olt-02,5,12,14,12:01 pm,Masivo
flc-coro-olt-04,6,10,3,8:33 am,Puntual
mbo-bvis-olt-05,7,7,3,10:46 pm,Puntual
mbo-bvis-olt-01,2,8,2,4:57 p.m.,Puntual
flc-coro-olt-01,1,10,13,1:15 a.m.,Masivo
mbo-call-olt-02,2,0,2,4:04 a.m.,Puntual
mbo-call-olt-05,3,0,23,6:17 pm,Masivo
mbo-call-olt-05,5,10,9,3:29 am,Masivo
mbo-call-olt-05,4,5,12,12:02 am,Masivo
mbo-call-olt-05,6,9,5,1:23 pm,Puntual
mbo-bvis-olt-05,6,2,7,1:22 am,Masivo
mbo-call-olt-05,7,4,2,2:11 pm,Puntual
mbo-pomo-olt-00,6,0,1,8:35 am,Puntual
mbo-bvis-olt-01,7,14,10,11:29 am,Masivo
flc-coro-olt-04,3,12,14,5:29 pm,Masivo
mbo-bvis-olt-05,7,6,18,10:21 pm,Masivo
mbo-pomo-olt-00,3,5,53,4:39 am,Masivo
mbo-call-olt-05,2,7,10,10:21 pm,Masivo
flc-coro-olt-04,6,12,5,1:36 p.m.,Puntual
flc-coro-olt-01,3,10,5,7:25 pm,Puntual
mbo-bvis-olt-01,1,2,27,11:51 p.m.,Masivo
mbo-bvis-olt-03,5,8,14,7:25 pm,Masivo
mbo-call-olt-02,2,2,28,2:39 am,Masivo
mbo-bvis-olt-03,6,5,28,3:08 am,Masivo
mbo-call-olt-05,4,4,48,6:29 am,Masivo
mbo-pomo-olt-00,2,10,6,2:55 a.m.,Masivo
mbo-lpue-olt-00,2,3,19,4:56 a.m.,Masivo
mbo-lpue-olt-00,6,8,1,7:28 pm,Puntual
mbo-pomo-olt-00,2,2,8,2:51 a.m.,Masivo
mbo-bvis-olt-01,4,3,24,11:08 a.m.,Masivo
mbo-bvis-olt-01,7,1,5,11:52 pm,Puntual
mbo-bvis-olt-01,4,2,38,6:22 am,Masivo
mbo-lpue-olt-00,1,1,14,3:41 a.m.,Masivo
mbo-lpue-olt-00,4,7,5,10:41 pm,Puntual
mbo-bvis-olt-05,7,14,14,1:06 pm,Masivo
mbo-call-olt-05,6,6,19,10:49 am,Masivo
mbo-bvis-olt-03,7,5,2,11:37 a.m.,Puntual
mbo-lpue-olt-00,7,7,10,11:02 p.m.,Masivo
flc-coro-olt-04,5,13,7,10:14 pm,Masivo
flc-coro-olt-01,7,15,3,12:36 p.m.,Puntual
mbo-lpue-olt-00,3,10,14,9:13 a.m.,Masivo
mbo-lpue-olt-00,4,6,3,1:31 a.m.,Puntual
mbo-lpue-olt-00,2,8,39,3:40 pm,Masivo
flc-coro-olt-04,5,8,1,9:52 pm,Puntual
mbo-pomo-olt-00,5,3,1,7:05 p.m.,Puntual
flc-coro-olt-01,2,14,5,4:53 am,Puntual
mbo-bvis-olt-03,1,0,11,12:49 am,Masivo
mbo-bvis-olt-03,6,13,32,12:47 pm,Masivo
mbo-bvis-olt-05,4,1,34,2:35 a.m.,Masivo
mbo-bvis-olt-01,6,2,34,7:10 am,Masivo
mbo-call-olt-02,4,6,7,8:47 p.m.,Masivo
mbo-pomo-olt-00,1,13,4,4:05 am,Puntual
mbo-bvis-olt-01,1,0,5,4:59 am,Puntual
mbo-call-olt-02,2,13,5,1:51 pm,Puntual
mbo-bvis-olt-05,4,11,17,12:48 am,Masivo
mbo-call-olt-02,3,7,2,10:49 p.m.,Puntual
mbo-call-olt-02,7,0,5,7:30 am,Puntual
mbo-bvis-olt-01,4,14,1,3:19 pm,Puntual
mbo-bvis-olt-05,5,9,6,11:44 a.m.,Masivo
mbo-bvis-olt-05,4,3,6,2:35 am,Masivo
mbo-call-olt-05,7,5,3,1:27 pm,Puntual
mbo-bvis-olt-01,3,10,32,4:09 a.m.,Masivo
mbo-pomo-olt-00,5,1,6,3:21 p.m.,Masivo
mbo-call-olt-02,6,2,60,10:38 am,Masivo
flc-coro-olt-04,7,2,5,12:54 pm,Puntual
mbo-lpue-olt-00,3,12,5,3:23 pm,Puntual
flc-coro-olt-04,6,5,31,6:50 pm,Masivo
flc-coro-olt-01,6,15,12,6:59 a.m.,Masivo
mbo-call-olt-05,2,12,45,9:21 pm,Masivo
mbo-call-olt-02,5,10,40,11:00 p.m.,Masivo
mbo-call-olt-02,1,14,5,1:52 pm,Puntual
mbo-call-olt-05,1,4,1,8:17 pm,Puntual
mbo-call-olt-02,3,12,42,6:42 am,Masivo
mbo-call-olt-05,5,3,4,10:03 pm,Puntual
mbo-pomo-olt-00,6,9,44,10:19 pm,Masivo
mbo-lpue-olt-00,2,14,3,2:30 pm,Puntual
mbo-call-olt-02,5,10,5,12:45 pm,Puntual
mbo-bvis-olt-05,7,9,29,4:49 pm,Masivo
mbo-pomo-olt-00,4,2,15,2:56 a.m.,Masivo
mbo-bvis-olt-05,2,15,18,2:28 am,Masivo
mbo-pomo-olt-00,2,14,6,2:20 am,Masivo
flc-coro-olt-01,4,8,34,2:01 pm,Masivo
mbo-lpue-olt-00,4,13,29,12:25 pm,Masivo
mbo-lpue-olt-00,2,12,5,8:48 pm,Puntual
mbo-lpue-olt-00,7,0,12,10:11 am,Masivo
mbo-bvis-olt-03,5,5,1,10:10 a.m.,Puntual
mbo-pomo-olt-00,7,5,31,5:37 am,Masivo
mbo-bvis-olt-01,4,4,11,4:03 pm,Masivo
mbo-bvis-olt-03,6,12,2,6:14 am,Puntual
mbo-call-olt-05,7,1,4,11:56 am,Puntual
flc-coro-olt-01,1,8,6,1:06 am,Masivo
mbo-bvis-olt-03,7,10,49,9:38 a.m.,Masivo
mbo-lpue-olt-00,1,11,64,10:26 am,Masivo
flc-coro-olt-04,4,4,4,1:33 pm,Puntual
mbo-call-olt-05,5,13,1,10:44 am,Puntual
mbo-lpue-olt-00,4,3,6,5:33 am,Masivo
mbo-bvis-olt-01,2,9,3,8:40 pm,Puntual
mbo-bvis-olt-03,1,7,4,4:44 am,Puntual
flc-coro-olt-01,5,10,15,6:57 p.m.,Masivo
mbo-lpue-olt-00,6,4,40,1:28 p.m.,Masivo
mbo-bvis-olt-03,7,7,2,3:47 p.m.,Puntual
mbo-call-olt-02,2,2,19,4:06 pm,Masivo
flc-coro-olt-04,4,2,1,3:14 am,Puntual
mbo-bvis-olt-03,5,8,40,5:14 am,Masivo
mbo-lpue-olt-00,1,9,13,10:01 p.m.,Masivo
mbo-bvis-olt-05,6,11,1,3:00 p.m.,Puntual
mbo-lpue-olt-00,7,8,10,5:59 p.m.,Masivo
mbo-call-olt-05,5,1,2,1:54 a.m.,Puntual
mbo-call-olt-05,4,2,32,11:32 pm,Masivo
flc-coro-olt-01,3,15,34,7:49 pm,Masivo
mbo-lpue-olt-00,1,0,5,4:57 am,Puntual
mbo-lpue-olt-00,6,8,3,9:07 a.m.,Puntual
mbo-bvis-olt-01,7,11,1,10:14 pm,Puntual
mbo-call-olt-02,7,14,1,10:32 pm,Puntual
mbo-bvis-olt-01,3,2,3,10:50 pm,Puntual
mbo-pomo-olt-00,6,2,21,11:52 am,Masivo
mbo-bvis-olt-01,1,4,5,3:35 am,Puntual
mbo-bvis-olt-05,5,12,13,1:13 pm,Masivo
flc-coro-olt-04,6,12,34,1:23 am,Masivo
mbo-lpue-olt-00,4,2,23,12:10 am,Masivo
mbo-bvis-olt-01,2,13,19,1:16 pm,Masivo
mbo-pomo-olt-00,6,2,6,7:52 p.m.,Masivo
mbo-lpue-olt-00,7,8,12,8:21 pm,Masivo
mbo-call-olt-05,7,6,2,6:43 pm,Puntual
mbo-bvis-olt-03,2,0,12,8:05 am,Masivo
mbo-bvis-olt-05,4,14,15,6:23 pm,Masivo
flc-coro-olt-04,1,10,10,12:58 am,Masivo
mbo-lpue-olt-00,4,14,35,5:22 am,Masivo
mbo-pomo-olt-00,7,15,5,2:55 p.m.,Puntual
mbo-bvis-olt-03,3,8,28,12:59 am,Masivo
mbo-call-olt-02,7,3,5,11:56 am,Puntual
mbo-call-olt-05,5,10,2,8:55 am,Puntual
mbo-bvis-olt-05,3,3,1,9:50 a.m.,Puntual
flc-coro-olt-01,3,0,5,6:35 p.m.,Puntual
mbo-pomo-olt-00,6,14,6,2:28 am,Masivo
mbo-lpue-olt-00,1,4,14,12:37 pm,Masivo
mbo-bvis-olt-03,4,3,2,8:02 a.m.,Puntual
mbo-bvis-olt-03,5,8,5,2:33 am,Puntual
flc-coro-olt-04,1,11,5,4:22 am,Puntual
mbo-lpue-olt-00,4,8,16,1:20 am,Masivo
mbo-bvis-olt-03,2,6,5,12:29 am,Puntual
mbo-bvis-olt-05,2,11,9,3:10 pm,Masivo
mbo-lpue-olt-00,1,1,23,1:29 a.m.,Masivo
mbo-call-olt-02,1,6,21,10:36 am,Masivo
flc-coro-olt-04,3,9,15,7:50 am,Masivo
mbo-lpue-olt-00,5,5,1,8:11 am,Puntual
flc-coro-olt-01,5,1,2,7:05 pm,Puntual
flc-coro-olt-04,4,10,2,5:22 pm,Puntual
flc-coro-olt-04,4,12,4,8:25 am,Puntual
mbo-pomo-olt-00,4,4,1,12:18 am,Puntual
mbo-call-olt-02,2,12,12,11:04 pm,Masivo
mbo-pomo-olt-00,3,0,5,6:45 pm,Puntual
flc-coro-olt-04,1,14,19,2:06 pm,Masivo
mbo-bvis-olt-01,4,13,38,9:58 pm,Masivo
mbo-bvis-olt-03,4,15,13,6:32 p.m.,Masivo
mbo-bvis-olt-01,7,10,3,8:43 am,Puntual
mbo-bvis-olt-01,3,2,4,6:05 am,Puntual
mbo-call-olt-05,7,0,2,12:04 p.m.,Puntual
mbo-call-olt-05,7,6,1,4:27 am,Puntual
mbo-bvis-olt-01,5,5,4,10:36 am,Puntual
mbo-bvis-olt-01,4,5,40,5:00 pm,Masivo
mbo-call-olt-05,5,15,27,7:52 pm,Masivo
flc-coro-olt-01,5,11,9,3:35 a.m.,Masivo
mbo-bvis-olt-03,4,15,12,9:25 pm,Masivo
mbo-pomo-olt-00,5,13,2,9:44 p.m.,Puntual
mbo-bvis-olt-05,4,11,9,5:21 pm,Masivo
mbo-call-olt-02,1,5,23,7:29 am,Masivo
mbo-bvis-olt-05,3,14,26,5:09 pm,Masivo
flc-coro-olt-01,4,10,5,2:25 am,Puntual
mbo-bvis-olt-03,7,4,3,5:45 p.m.,Puntual
mbo-bvis-olt-01,4,4,2,6:51 a.m.,Puntual
mbo-pomo-olt-00,4,2,11,10:10 a.m.,Masivo
flc-coro-olt-04,5,3,2,3:52 am,Puntual
mbo-bvis-olt-03,6,8,8,6:44 pm,Masivo
mbo-bvis-olt-03,1,9,5,4:22 am,Puntual
mbo-call-olt-05,1,3,12,1:32 am,Masivo
mbo-pomo-olt-00,2,5,2,1:24 am,Puntual
mbo-lpue-olt-00,7,10,4,6:14 p.m.,Puntual
mbo-call-olt-02,1,7,14,6:34 pm,Masivo
mbo-bvis-olt-05,2,9,1,5:20 pm,Puntual
mbo-call-olt-02,3,5,4,12:45 a.m.,Puntual
mbo-lpue-olt-00,2,4,3,3:48 am,Puntual
mbo-bvis-olt-05,7,0,8,4:15 p.m.,Masivo
mbo-bvis-olt-01,2,14,1,10:52 pm,Puntual
flc-coro-olt-01,7,15,32,10:03 pm,Masivo
mbo-bvis-olt-03,1,0,33,2:04 p.m.,Masivo
mbo-call-olt-02,6,14,56,2:35 a.m.,Masivo
mbo-call-olt-05,2,12,17,10:17 a.m.,Masivo
mbo-call-olt-05,1,14,18,10:18 pm,Masivo
mbo-bvis-olt-01,6,3,33,6:22 p.m.,Masivo
mbo-call-olt-05,4,15,22,6:29 pm,Masivo
flc-coro-olt-01,1,7,4,2:20 p.m.,Puntual
mbo-call-olt-05,4,1,1,12:19 am,Puntual
mbo-bvis-olt-03,6,5,2,7:43 am,Puntual
mbo-lpue-olt-00,2,7,17,4:30 pm,Masivo
mbo-pomo-olt-00,2,15,27,1:14 pm,Masivo
flc-coro-olt-01,7,5,34,2:52 am,Masivo
mbo-lpue-olt-00,2,1,8,7:54 am,Masivo
mbo-bvis-olt-03,5,14,4,12:13 pm,Puntual
mbo-call-olt-02,3,3,51,1:46 a.m.,Masivo
mbo-bvis-olt-03,6,15,1,10:20 p.m.,Puntual
mbo-bvis-olt-01,6,7,2,10:48 p.m.,Puntual
mbo-bvis-olt-05,1,3,12,11:20 p.m.,Masivo
mbo-call-olt-05,3,13,3,11:55 pm,Puntual
mbo-bvis-olt-03,2,6,21,8:14 a.m.,Masivo
flc-coro-olt-01,6,0,5,9:47 a.m.,Puntual
mbo-lpue-olt-00,7,8,3,1:51 pm,Puntual
mbo-bvis-olt-03,1,10,3,8:30 am,Puntual
mbo-bvis-olt-03,7,13,13,1:15 pm,Masivo
mbo-bvis-olt-05,1,11,33,8:43 a.m.,Masivo
flc-coro-olt-01,2,0,43,6:54 am,Masivo
mbo-call-olt-02,3,9,4,4:58 am,Puntual
mbo-call-olt-02,4,11,33,11:16 pm,Masivo
mbo-call-olt-05,3,11,11,12:21 p.m.,Masivo
mbo-call-olt-05,3,8,32,11:18 pm,Masivo
mbo-bvis-olt-05,4,4,14,6:01 pm,Masivo
mbo-lpue-olt-00,4,3,32,2:51 am,Masivo
flc-coro-olt-01,4,6,1,4:34 pm,Puntual
flc-coro-olt-01,2,14,5,1:17 am,Puntual
mbo-call-olt-02,6,3,10,8:32 pm,Masivo
mbo-pomo-olt-00,5,11,15,1:54 pm,Masivo
mbo-lpue-olt-00,2,4,3,11:59 am,Puntual
mbo-call-olt-05,5,13,4,3:54 p.m.,Puntual
mbo-lpue-olt-00,3,10,2,11:48 a.m.,Puntual
mbo-call-olt-05,3,7,48,4:10 pm,Masivo
mbo-call-olt-05,3,0,4,1:05 am,Puntual
mbo-pomo-olt-00,6,4,13,5:30 am,Masivo
mbo-bvis-olt-01,7,13,4,3:03 pm,Puntual
flc-coro-olt-01,4,3,3,6:11 p.m.,Puntual
mbo-call-olt-05,6,10,3,5:35 am,Puntual
flc-coro-olt-01,1,3,29,7:01 am,Masivo
mbo-lpue-olt-00,1,1,49,6:32 a.m.,Masivo
mbo-pomo-olt-00,4,8,3,11:30 pm,Puntual
mbo-call-olt-02,6,11,10,9:40 am,Masivo
mbo-bvis-olt-01,4,3,15,7:29 a.m.,Masivo
mbo-bvis-olt-05,3,13,32,1:32 pm,Masivo
mbo-lpue-olt-00,5,7,3,6:40 am,Puntual
mbo-bvis-olt-01,7,0,31,6:16 am,Masivo
mbo-bvis-olt-01,1,15,3,1:32 am,Puntual
mbo-pomo-olt-00,7,11,9,5:54 pm,Masivo
flc-coro-olt-01,2,0,4,2:18 a.m.,Puntual
mbo-call-olt-02,4,7,10,7:26 p.m.,Masivo
mbo-bvis-olt-01,2,13,4,1:43 am,Puntual
mbo-lpue-olt-00,7,11,8,4:02 am,Masivo
mbo-call-olt-02,4,8,31,7:23 am,Masivo
mbo-call-olt-02,1,1,55,5:41 pm,Masivo
mbo-lpue-olt-00,5,11,45,8:40 a.m.,Masivo
mbo-pomo-olt-00,6,9,48,7:48 am,Masivo
mbo-call-olt-02,1,3,24,7:30 pm,Masivo
flc-coro-olt-01,3,3,57,11:56 pm,Masivo
mbo-bvis-olt-03,2,7,15,2:47 am,Masivo
mbo-bvis-olt-03,3,2,62,5:00 p.m.,Masivo
mbo-bvis-olt-05,2,6,10,8:13 p.m.,Masivo
mbo-bvis-olt-05,7,4,14,9:56 am,Masivo
mbo-pomo-olt-00,6,0,20,3:54 a.m.,Masivo
mbo-call-olt-02,1,14,4,1:34 a.m.,Puntual
mbo-pomo-olt-00,7,13,53,3:56 p.m.,Masivo
mbo-pomo-olt-00,4,3,4,5:13 am,Puntual
flc-coro-olt-01,2,9,5,6:41 pm,Puntual
mbo-bvis-olt-01,6,8,32,6:21 p.m.,Masivo
mbo-bvis-olt-05,3,4,3,10:00 am,Puntual
flc-coro-olt-01,2,6,18,9:59 pm,Masivo
flc-coro-olt-04,2,2,5,1:55 pm,Puntual
flc-coro-olt-04,6,7,12,11:15 a.m.,Masivo
mbo-call-olt-02,6,15,21,11:11 pm,Masivo
mbo-bvis-olt-01,5,12,9,10:08 pm,Masivo
mbo-call-olt-02,6,6,4,1:41 p.m.,Puntual
mbo-bvis-olt-01,7,2,6,11:19 am,Masivo
mbo-lpue-olt-00,2,15,34,10:15 am,Masivo
mbo-call-olt-05,7,4,23,6:37 p.m.,Masivo
flc-coro-olt-04,2,15,9,7:49 am,Masivo
mbo-bvis-olt-05,2,9,22,6:48 am,Masivo
mbo-lpue-olt-00,5,11,10,3:14 p.m.,Masivo
mbo-lpue-olt-00,4,13,2,7:10 a.m.,Puntual
flc-coro-olt-01,6,12,3,8:55 am,Puntual
mbo-bvis-olt-01,6,7,2,2:17 am,Puntual
mbo-lpue-olt-00,5,3,38,8:30 a.m.,Masivo
mbo-call-olt-02,2,3,29,2:45 a.m.,Masivo
flc-coro-olt-04,5,9,3,4:54 am,Puntual
mbo-bvis-olt-03,1,15,31,5:44 am,Masivo
mbo-call-olt-05,1,13,3,5:18 a.m.,Puntual
mbo-bvis-olt-05,5,9,2,5:44 p.m.,Puntual
flc-coro-olt-01,3,15,1,8:02 pm,Puntual
mbo-call-olt-05,2,9,14,10:22 am,Masivo
mbo-call-olt-02,2,9,50,10:03 pm,Masivo
flc-coro-olt-04,2,11,20,7:34 am,Masivo
mbo-call-olt-05,6,5,5,1:59 a.m.,Puntual
flc-coro-olt-01,1,6,4,8:28 am,Puntual
mbo-call-olt-05,7,2,64,1:06 a.m.,Masivo
